Transaction ID,Sale ID,Overall Score,Durability Score,Quality Score,Color Score,Value For Money Score,Fit Score
AAA124818,1,47,64,40,84,77,91
AAA124818,2,93,100,84,89,65,80
AAA124819,1,95,98,91,25,58,84
AAA124821,1,99,93,87,80,89,89
AAA124822,1,48,81,88,65,95,83
AAA124822,3,97,89,90,92,94,99
AAA124824,1,71,80,37,99,63,90
AAA124824,2,74,77,52,51,50,78
AAA124827,1,86,99,97,75,88,98
AAA124828,1,96,84,92,98,76,78
AAA124828,3,88,91,50,65,62,86
AAA124829,1,73,87,94,76,58,91
AAA124829,2,87,100,91,50,69,89
AAA124830,4,78,75,48,58,61,83
AAA124832,1,70,83,86,65,73,85
AAA124832,2,100,99,89,21,97,83
AAA124832,3,85,98,78,43,73,79
AAA124833,1,91,98,86,70,90,93
AAA124834,1,87,98,90,61,100,83
AAA124834,2,84,99,94,95,91,84
AAA124836,1,92,94,88,80,90,82
AAA124837,2,80,95,75,74,78,90
AAA124838,2,82,84,97,84,56,90
AAA124838,3,83,100,87,70,100,89
AAA124840,1,96,96,93,63,75,80
AAA124841,1,98,85,99,92,91,90
AAA124842,1,83,96,97,64,91,82
AAA124843,1,52,88,94,88,88,90
AAA124843,2,74,94,90,76,91,97
AAA124844,1,83,98,96,96,64,92
AAA124845,1,87,95,95,81,63,79
AAA124846,1,90,90,99,92,69,84
AAA124847,1,90,90,88,93,94,99
AAA124847,2,93,95,98,86,85,81
AAA124847,3,81,78,50,76,60,81
AAA124848,1,90,94,88,94,84,87
AAA124850,1,95,96,89,38,94,82
AAA124851,1,78,98,91,61,69,80
AAA124852,1,71,90,90,43,67,80
AAA124853,1,84,71,93,87,42,85
AAA124853,2,100,99,96,88,58,90
AAA124854,2,55,96,77,81,83,88
AAA124855,1,82,96,96,54,89,78
AAA124856,1,70,95,92,99,83,88
AAA124858,1,97,100,74,68,77,88
AAA124859,1,81,96,100,52,99,87
AAA124860,2,63,78,55,58,69,88
AAA124860,3,98,97,97,93,97,89
AAA124863,1,85,99,90,43,88,89
AAA124864,1,53,100,88,83,83,96
AAA124864,2,98,93,86,99,59,99
AAA124864,3,80,81,37,84,73,80
AAA124865,1,90,99,90,51,85,94
AAA124866,1,90,95,89,69,78,91
AAA124866,2,79,100,78,51,87,78
AAA124868,1,97,96,81,74,83,100
AAA124869,2,94,97,90,56,75,85
AAA124869,3,92,94,87,64,57,80
AAA124870,1,87,99,90,55,91,79
AAA124874,1,68,81,40,63,59,92
AAA124874,2,64,71,57,67,60,84
AAA124877,1,95,94,88,64,88,81
AAA124877,2,88,95,98,67,73,99
AAA124877,3,90,96,90,82,87,80
AAA124877,4,83,82,41,66,91,79
AAA124878,1,97,89,94,85,83,83
AAA124879,1,95,95,86,39,89,89
AAA124880,1,86,84,89,92,87,81
AAA124880,2,71,85,43,63,70,83
AAA124881,1,94,95,97,100,76,89
AAA124882,1,80,74,47,98,86,94
AAA124883,1,66,83,99,70,62,83
AAA124884,1,88,88,81,66,95,88
AAA124885,2,93,87,85,27,93,88
AAA124885,3,99,83,81,94,83,98
AAA124887,1,99,76,84,71,96,92
AAA124887,2,86,85,94,98,75,91
AAA124888,1,84,96,91,59,77,86
AAA124889,1,95,99,94,72,82,90
AAA124890,1,83,94,86,91,69,91
AAA124892,1,85,73,54,82,71,86
AAA124892,2,92,83,91,96,92,91
AAA124892,3,85,100,84,47,91,78
AAA124894,1,76,76,30,76,56,78
AAA124894,2,89,98,91,49,80,87
AAA124896,2,86,99,97,83,65,82
AAA124897,4,68,79,30,90,61,79
AAA124899,1,90,84,94,98,58,85
AAA124900,1,97,94,93,65,83,84
AAA124901,3,92,99,92,82,100,86
AAA124902,1,87,72,92,96,82,85
AAA124903,1,85,94,82,73,81,97
AAA124904,1,66,79,60,60,70,84
AAA124906,3,71,81,46,69,50,90
AAA124907,1,80,99,89,77,64,95
AAA124908,1,95,95,83,91,91,88
AAA124909,2,74,85,45,97,81,81
AAA124910,1,86,81,95,93,85,81
AAA124911,2,94,72,49,99,70,78
AAA124912,2,88,87,82,72,63,79
AAA124912,3,88,81,95,93,52,95
AAA124913,1,78,91,94,97,64,72
AAA124914,1,96,100,95,60,78,79
AAA124915,1,90,88,89,87,81,98
AAA124916,1,88,94,98,68,88,83
AAA124917,1,81,98,82,66,77,89
AAA124917,2,85,84,85,96,74,79
AAA124919,1,97,99,94,48,61,86
AAA124919,3,47,83,37,98,53,87
AAA124922,1,85,84,48,77,74,94
AAA124923,1,79,77,41,96,83,85
AAA124923,2,93,99,94,57,66,89
AAA124923,3,95,84,91,64,82,90
AAA124924,1,93,88,84,63,54,78
AAA124926,1,78,95,84,89,85,78
AAA124926,2,38,91,43,99,58,87
AAA124927,1,62,84,83,93,59,79
AAA124928,1,91,83,91,77,78,95
AAA124930,1,96,92,91,84,68,90
AAA124931,1,69,85,49,51,71,82
AAA124931,2,92,80,84,72,79,92
AAA124931,3,79,78,44,86,54,98
AAA124932,1,80,82,42,69,97,88
AAA124933,1,99,79,90,96,91,94
AAA124934,1,89,85,83,93,91,78
AAA124935,1,97,91,74,54,86,92
AAA124935,3,69,72,52,53,73,84
AAA124937,1,82,78,40,72,85,84
AAA124938,3,71,100,97,74,69,82
AAA124939,1,68,86,56,53,64,85
AAA124941,2,74,94,89,93,59,87
AAA124942,1,86,77,84,78,88,84
AAA124943,1,63,96,91,97,91,81
AAA124944,1,98,95,92,93,76,83
AAA124945,1,99,97,93,59,59,84
AAA124946,1,65,86,89,83,79,88
AAA124947,3,92,98,87,67,74,94
AAA124948,1,97,92,94,98,65,78
AAA124948,2,88,81,46,73,57,80
AAA124948,3,83,77,93,81,94,93
AAA124949,1,93,70,95,99,86,89
AAA124950,1,89,89,86,40,99,88
AAA124951,1,98,92,85,78,89,92
AAA124954,2,79,86,73,99,66,89
AAA124954,3,69,81,86,70,74,89
AAA124955,1,87,83,98,58,52,81
AAA124956,1,81,89,90,95,61,86
AAA124957,2,99,85,82,90,84,78
AAA124957,3,95,81,50,81,73,83
AAA124960,2,68,75,59,94,67,88
AAA124960,3,81,79,54,82,41,88
AAA124961,1,77,99,92,57,85,79
AAA124962,1,83,94,83,92,80,90
AAA124963,1,91,98,86,93,81,91
AAA124966,1,85,93,98,71,91,78
AAA124967,1,62,79,43,67,39,80
AAA124967,2,87,99,84,63,89,91
AAA124968,1,98,94,98,88,91,83
AAA124969,2,52,71,39,71,74,82
AAA124969,3,92,97,99,81,92,80
AAA124970,1,67,75,47,52,73,91
AAA124971,1,99,87,32,95,56,88
AAA124972,1,84,71,42,95,61,92
AAA124974,1,91,84,95,84,84,89
AAA124976,1,96,86,92,87,74,85
AAA124979,2,80,97,83,80,82,76
AAA124980,1,86,95,87,57,91,84
AAA124981,1,98,94,83,82,81,84
AAA124982,1,85,97,88,74,88,84
AAA124983,1,89,96,94,77,97,89
AAA124983,2,95,97,94,44,93,88
AAA124983,3,97,99,94,37,98,81
AAA124984,1,84,92,83,100,89,79
AAA124984,2,94,93,100,41,95,86
AAA124985,1,84,82,56,90,62,78
AAA124986,1,85,81,81,100,80,97
AAA124988,1,91,95,100,100,92,87
AAA124988,2,97,87,83,77,99,84
AAA124990,1,100,80,99,94,81,92
AAA124991,1,85,97,90,97,50,90
AAA124992,1,91,84,98,90,80,96
AAA124993,1,80,80,91,92,66,94
AAA124994,2,70,92,93,91,42,82
AAA124995,2,73,80,37,98,77,86
AAA124995,3,78,93,90,51,91,79
AAA124995,4,88,95,92,83,77,82
AAA124996,1,72,91,39,96,60,81
AAA124996,2,91,96,100,95,63,92
AAA124997,1,98,93,90,50,92,83
AAA124998,1,95,89,93,97,99,81
AAA125000,2,62,99,87,79,91,98
AAA125000,3,92,89,87,100,83,73
AAA125001,1,84,95,94,63,88,89
AAA125002,1,91,87,89,54,71,92
AAA125002,2,94,100,95,65,84,96
AAA125003,1,88,94,91,71,81,97
AAA125004,1,72,78,59,40,70,79
AAA125004,2,94,99,94,56,86,91
AAA125004,3,94,98,96,67,79,92
AAA125006,1,95,95,92,79,92,80
AAA125007,1,91,94,41,98,74,83
AAA125007,2,84,67,51,96,80,91
AAA125007,3,89,96,79,73,92,79
AAA125008,1,82,100,92,98,82,89
AAA125009,3,90,76,88,85,66,88
AAA125009,4,85,91,98,77,63,82
AAA125012,1,99,86,55,99,88,89
AAA125012,2,65,82,44,99,68,82
AAA125012,3,74,79,57,88,71,91
AAA125013,2,100,90,83,80,94,86
AAA125014,1,91,98,88,95,86,82
AAA125015,1,83,100,90,51,90,89
AAA125015,2,65,80,46,89,70,78
AAA125017,1,90,77,98,96,45,82
AAA125018,1,99,96,94,99,76,99
AAA125019,1,74,96,94,98,63,87
AAA125019,3,66,81,44,92,74,81
AAA125019,4,83,97,88,90,61,89
AAA125020,1,81,97,94,61,95,91
AAA125021,1,88,94,92,85,71,79
AAA125022,1,87,96,95,40,71,99
AAA125023,1,52,94,80,62,80,81
AAA125024,1,71,87,46,68,69,92
AAA125025,2,97,93,91,97,96,91
AAA125026,2,88,94,89,46,96,92
AAA125027,1,79,74,54,87,84,82
AAA125027,2,84,92,85,72,58,76
AAA125027,3,98,94,95,93,74,92
AAA125029,1,69,90,31,99,36,83
AAA125029,2,76,85,52,76,64,81
AAA125030,1,74,84,53,66,43,85
AAA125030,2,74,94,96,86,97,91
AAA125030,3,85,73,44,95,74,90
AAA125031,1,85,99,98,67,61,85
AAA125032,1,36,76,38,89,37,88
AAA125032,2,60,96,77,75,68,88
AAA125032,3,62,78,87,80,69,78
AAA125033,1,94,95,98,52,76,86
AAA125035,2,89,96,87,96,98,80
AAA125036,2,84,95,87,47,42,88
AAA125036,3,77,83,30,98,59,89
AAA125036,4,57,75,35,63,48,91
AAA125037,1,96,92,95,17,68,90
AAA125039,1,53,74,52,65,69,81
AAA125040,1,96,95,96,53,70,86
AAA125041,1,99,90,88,74,98,86
AAA125043,1,92,98,99,69,95,85
AAA125043,2,100,100,97,96,94,92
AAA125043,3,85,89,50,69,93,100
AAA125044,1,98,83,93,75,78,81
AAA125045,1,85,100,98,94,90,81
AAA125046,1,90,86,99,69,71,92
AAA125047,1,91,88,96,83,72,82
AAA125048,1,98,99,89,44,53,84
AAA125049,1,60,79,42,98,86,91
AAA125050,1,99,98,86,47,85,86
AAA125055,1,96,88,99,95,93,83
AAA125055,2,77,96,87,36,80,88
AAA125055,3,91,88,87,70,63,90
AAA125056,1,53,84,30,56,82,92
AAA125057,1,92,92,95,80,97,82
AAA125058,1,33,73,46,59,52,79
AAA125059,1,76,81,37,99,37,98
AAA125060,1,100,88,93,92,74,92
AAA125060,2,99,98,91,49,72,87
AAA125060,3,81,87,62,52,92,83
AAA125061,1,77,97,90,92,73,87
AAA125061,2,88,96,77,91,97,92
AAA125062,3,85,97,85,30,97,85
AAA125064,1,85,98,97,97,96,82
AAA125064,3,89,87,46,60,75,80
AAA125065,1,57,96,97,87,77,79
AAA125065,3,98,92,82,33,78,97
AAA125065,4,97,75,80,69,90,73
AAA125065,5,95,88,89,88,89,87
AAA125066,1,97,95,85,72,97,88
AAA125067,1,68,82,31,91,90,91
AAA125067,2,100,98,80,70,97,85
AAA125067,3,51,75,40,89,60,87
AAA125068,1,95,95,83,72,88,89
AAA125068,2,59,96,95,91,99,90
AAA125069,1,90,100,88,52,74,80
AAA125070,1,77,84,89,70,48,92
AAA125070,3,100,99,95,45,91,91
AAA125072,1,90,94,94,83,68,78
AAA125073,1,82,80,97,76,55,94
AAA125074,1,90,88,88,87,73,89
AAA125075,1,92,97,91,79,76,79
AAA125077,1,87,96,96,80,59,100
AAA125078,1,57,80,55,48,83,89
AAA125078,2,73,72,42,68,42,87
AAA125080,1,88,78,85,72,74,89
AAA125081,1,86,93,89,93,93,91
AAA125081,2,77,84,44,96,73,84
AAA125082,1,92,75,41,99,52,92
AAA125082,2,96,91,94,97,92,94
AAA125084,1,93,98,96,42,91,86
AAA125085,1,97,83,59,100,82,92
AAA125085,2,100,87,93,69,92,93
AAA125085,4,79,81,58,74,90,87
AAA125086,1,91,100,86,71,86,93
AAA125086,4,95,94,92,97,90,87
AAA125088,1,77,79,55,97,45,79
AAA125089,1,60,84,94,91,85,96
AAA125090,1,68,98,85,48,80,85
AAA125093,1,83,94,97,35,79,89
AAA125094,2,70,78,63,71,63,80
AAA125094,3,94,97,70,48,95,82
AAA125095,1,94,98,91,72,100,78
AAA125096,1,87,92,99,30,60,80
AAA125101,2,81,88,42,62,79,89
AAA125102,1,82,90,97,94,54,80
AAA125102,2,95,80,89,71,70,98
AAA125102,3,77,82,46,78,74,85
AAA125103,1,86,98,92,67,97,95
AAA125104,1,87,100,89,16,74,78
AAA125104,2,71,74,43,55,79,84
AAA125104,3,90,97,97,55,91,80
AAA125105,2,58,78,54,99,64,86
AAA125106,1,88,88,96,73,83,88
AAA125107,1,76,72,46,86,47,90
AAA125108,1,95,92,93,93,65,84
AAA125109,1,99,97,98,58,87,82
AAA125110,1,60,95,79,36,61,91
AAA125110,3,92,78,38,97,81,87
AAA125111,2,85,96,99,53,90,98
AAA125112,1,90,100,88,55,65,89
AAA125112,2,86,98,88,52,100,90
AAA125113,1,77,76,44,57,77,83
AAA125114,1,90,94,94,28,83,84
AAA125115,1,91,98,88,92,93,90
AAA125116,2,88,99,78,75,80,93
AAA125116,4,84,94,51,82,68,87
AAA125117,2,93,98,88,56,89,79
AAA125118,1,63,98,94,48,91,80
AAA125119,1,90,100,96,44,86,90
AAA125119,2,96,97,83,49,95,80
AAA125119,3,95,96,81,71,84,88
AAA125120,1,74,96,97,66,88,88
AAA125123,1,93,96,85,74,79,78
AAA125124,1,72,71,34,95,32,79
AAA125125,1,98,65,84,79,82,87
AAA125126,1,93,96,83,57,90,99
AAA125126,2,45,88,48,74,76,83
AAA125126,3,63,100,86,65,85,86
AAA125127,3,99,97,95,52,88,91
AAA125128,1,84,100,95,88,76,79
AAA125128,3,63,75,47,87,61,84
AAA125129,1,62,95,95,93,80,90
AAA125129,2,97,96,79,93,76,78
AAA125129,3,69,83,48,85,44,90
AAA125130,3,97,98,100,63,100,99
AAA125131,1,98,91,91,92,81,78
AAA125131,2,66,81,78,98,91,92
AAA125131,3,99,87,91,90,93,91
AAA125132,1,81,93,90,56,56,89
AAA125133,1,100,96,96,68,91,85
AAA125134,1,95,98,98,87,83,78
AAA125135,1,93,89,95,84,71,91
AAA125135,2,97,98,92,57,99,88
AAA125136,1,76,93,39,83,86,79
AAA125136,3,62,93,38,55,49,84
AAA125137,1,93,95,100,48,97,85
AAA125137,3,77,96,90,80,65,98
AAA125139,1,96,93,96,68,69,87
AAA125140,1,61,78,88,68,64,80
AAA125142,1,91,99,99,35,87,82
AAA125144,1,92,95,92,85,95,92
AAA125145,2,91,76,39,93,67,81
AAA125145,3,78,97,91,76,100,90
AAA125147,1,54,89,44,98,58,79
AAA125147,2,86,94,95,86,94,96
AAA125148,1,85,86,53,60,79,82
AAA125149,1,69,77,45,71,71,81
AAA125149,3,95,98,74,72,74,79
AAA125150,3,79,78,42,66,59,89
AAA125151,2,56,76,58,100,57,83
AAA125151,3,99,93,86,87,80,97
AAA125152,1,90,96,91,74,93,82
AAA125153,1,94,91,82,78,61,93
AAA125153,2,63,80,47,69,58,89
AAA125153,3,99,99,90,85,90,78
AAA125156,1,88,100,94,78,71,89
AAA125156,2,95,82,97,92,47,94
AAA125158,1,90,87,78,98,83,99
AAA125159,1,95,100,84,52,92,81
AAA125159,2,75,84,44,66,43,80
AAA125160,1,92,92,93,64,90,77
AAA125161,1,100,94,79,94,91,84
AAA125162,1,75,94,84,73,93,85
AAA125162,3,89,84,97,94,39,90
AAA125164,1,90,97,95,95,71,79
AAA125165,1,80,98,93,96,75,89
AAA125165,3,98,81,79,86,66,85
AAA125166,1,73,88,90,79,70,84
AAA125167,2,87,98,92,82,79,99
AAA125167,3,56,58,47,65,47,88
AAA125169,1,88,78,95,86,53,88
AAA125170,1,89,98,97,27,84,93
AAA125171,1,68,68,46,99,64,84
AAA125172,1,91,99,99,85,75,83
AAA125172,2,96,78,42,66,79,82
AAA125174,1,83,96,79,74,88,85
AAA125174,2,93,81,90,94,100,99
AAA125175,1,87,85,85,57,57,97
AAA125178,1,99,99,97,79,93,81
AAA125179,2,95,72,41,98,72,90
AAA125179,3,81,74,43,86,60,96
AAA125180,1,88,88,88,95,84,78
AAA125181,1,89,96,87,84,62,99
AAA125182,1,88,100,83,49,97,88
AAA125183,2,69,88,52,78,74,89
AAA125183,4,98,71,45,99,85,94
AAA125184,1,97,81,93,94,95,91
AAA125185,2,97,97,94,90,56,97
AAA125185,3,55,72,40,97,63,86
AAA125186,1,80,85,48,50,68,86
AAA125186,3,79,90,94,63,69,72
AAA125189,1,86,97,87,40,98,88
AAA125190,1,93,77,85,91,56,87
AAA125190,2,98,95,87,66,81,81
AAA125191,2,80,79,47,94,55,84
AAA125191,3,68,93,92,80,71,86
AAA125191,4,92,87,88,91,94,92
AAA125192,1,87,86,97,95,81,91
AAA125193,1,84,89,93,100,56,92
AAA125194,1,85,96,89,64,94,82
AAA125195,1,100,98,79,97,89,89
AAA125196,1,92,81,92,83,79,85
AAA125196,2,93,81,95,98,59,82
AAA125199,2,100,75,88,99,60,87
AAA125200,1,67,87,83,99,43,81
AAA125200,2,51,83,44,76,82,89
AAA125200,3,88,76,81,93,70,85
AAA125201,1,94,91,86,81,90,89
AAA125202,3,84,86,36,68,97,92
AAA125202,4,96,98,93,94,68,81
AAA125202,5,92,94,90,88,63,90
AAA125203,2,97,95,93,80,88,94
AAA125203,3,93,87,88,85,58,90
AAA125204,1,89,96,94,70,74,83
AAA125205,2,56,79,56,100,63,80
AAA125205,3,90,87,49,90,83,95
AAA125206,1,83,87,94,78,85,83
AAA125207,2,63,88,73,82,64,75
AAA125208,1,98,94,84,49,84,92
AAA125209,1,66,91,89,75,82,82
AAA125211,1,100,96,94,42,91,80
AAA125211,2,86,95,95,75,91,90
AAA125211,3,89,86,51,96,68,86
AAA125212,1,75,82,42,70,68,82
AAA125214,1,83,89,85,76,73,81
AAA125215,1,88,90,89,86,95,87
AAA125216,1,96,87,100,83,89,84
AAA125216,2,81,98,77,63,98,94
AAA125217,1,85,75,49,84,59,81
AAA125219,2,100,98,97,76,99,80
AAA125219,3,90,97,89,43,90,83
AAA125219,4,45,83,47,65,62,80
AAA125220,1,70,90,49,43,52,89
AAA125221,1,48,73,39,94,55,78
AAA125222,2,90,88,91,98,80,87
AAA125224,1,67,81,32,67,86,79
AAA125227,1,99,96,84,61,86,82
AAA125228,1,70,79,46,90,49,87
AAA125229,1,77,76,49,74,88,81
AAA125230,3,88,100,91,53,89,98
AAA125232,1,90,70,52,97,91,83
AAA125234,1,99,98,100,70,87,84
AAA125235,1,86,92,88,62,51,73
AAA125237,1,52,74,43,63,53,93
AAA125238,1,52,89,97,54,63,83
AAA125238,2,80,85,42,81,57,90
AAA125239,1,74,82,90,83,93,99
AAA125240,2,87,88,88,57,92,89
AAA125240,3,98,99,89,52,64,89
AAA125243,1,87,92,74,26,63,86
AAA125244,1,86,86,83,93,61,93
AAA125245,2,93,98,89,73,94,87
AAA125245,3,92,98,90,52,95,81
AAA125246,1,98,100,99,63,79,86
AAA125248,1,85,96,100,53,94,88
AAA125249,1,92,99,100,78,68,97
AAA125250,1,91,99,90,39,88,99
AAA125251,1,96,97,73,81,99,87
AAA125253,1,61,89,72,88,88,99
AAA125254,1,87,85,90,90,84,90
AAA125254,2,67,99,77,62,99,96
AAA125254,3,89,91,99,100,69,95
AAA125255,2,88,100,88,41,90,84
AAA125256,1,73,76,47,59,91,80
AAA125257,2,87,97,92,48,98,89
AAA125257,3,88,95,79,90,66,98
AAA125259,1,52,83,42,86,44,87
AAA125260,1,69,93,82,71,69,76
AAA125261,1,56,93,94,57,97,92
AAA125261,3,49,73,44,72,56,92
AAA125262,1,100,98,89,46,93,88
AAA125263,1,96,96,93,93,93,87
AAA125264,1,87,93,90,99,74,91
AAA125265,1,88,85,100,80,64,91
AAA125266,1,68,70,44,80,44,97
AAA125266,2,83,78,49,59,78,84
AAA125268,1,97,85,94,68,70,75
AAA125268,2,85,83,50,33,79,80
AAA125268,3,100,100,92,81,77,80
AAA125269,1,95,89,88,98,76,78
AAA125269,2,73,94,87,67,90,91
AAA125269,3,82,75,45,79,77,97
AAA125270,2,65,89,82,80,72,85
AAA125270,3,64,68,45,75,62,87
AAA125271,1,89,94,94,81,83,85
AAA125272,2,97,100,90,60,68,96
AAA125272,3,80,78,53,95,67,90
AAA125276,1,62,84,84,67,100,69
AAA125276,3,67,88,84,74,86,86
AAA125276,4,90,88,99,75,95,81
AAA125278,1,86,97,92,74,89,78
AAA125279,1,87,89,95,84,100,85
AAA125280,1,84,92,90,69,86,87
AAA125281,1,96,95,90,87,92,89
AAA125283,1,76,78,93,84,88,81
AAA125284,1,91,83,91,95,57,86
AAA125284,2,81,95,96,71,98,92
AAA125284,4,84,80,89,85,71,87
AAA125284,5,86,89,85,98,93,82
AAA125285,1,50,99,82,35,64,81
AAA125287,1,85,87,86,95,85,98
AAA125287,2,98,79,91,98,64,98
AAA125287,3,94,100,94,70,77,85
AAA125289,2,91,99,99,71,77,80
AAA125290,1,85,97,99,69,86,89
AAA125290,2,94,94,97,43,93,90
AAA125290,3,99,83,85,84,78,90
AAA125291,1,88,88,96,52,71,87
AAA125293,1,95,73,84,94,88,91
AAA125294,2,96,94,100,25,92,82
AAA125297,1,92,84,53,96,59,82
AAA125298,1,75,79,38,67,59,88
AAA125300,1,91,84,81,94,86,86
AAA125300,2,85,81,48,64,67,88
AAA125301,1,92,95,96,74,48,89
AAA125302,2,91,90,97,75,47,74
AAA125303,1,86,95,91,41,95,86
AAA125305,1,74,87,86,99,80,94
AAA125307,1,86,78,44,69,77,88
AAA125307,2,87,72,57,67,84,87
AAA125308,1,85,90,93,93,83,88
AAA125310,1,78,95,50,76,41,92
AAA125310,3,86,82,87,86,81,85
AAA125311,1,85,94,95,64,87,89
AAA125312,1,83,98,95,72,99,86
AAA125313,1,99,81,99,96,76,89
AAA125314,2,89,93,95,100,67,82
AAA125315,1,97,97,88,77,94,84
AAA125315,2,84,95,95,79,87,92
AAA125315,3,93,99,96,39,89,81
AAA125316,1,82,88,99,56,95,84
AAA125317,1,78,90,96,83,88,85
AAA125318,1,72,92,96,37,91,79
AAA125319,1,95,79,99,90,68,93
AAA125319,3,90,98,90,45,65,89
AAA125322,1,98,76,89,91,82,89
AAA125322,3,99,88,91,75,54,92
AAA125323,1,83,79,93,63,92,92
AAA125324,1,83,98,92,98,98,85
AAA125325,1,69,98,80,52,96,91
AAA125326,1,73,76,43,75,83,78
AAA125326,2,91,76,95,87,62,90
AAA125327,1,72,96,90,81,64,83
AAA125333,1,95,99,89,55,74,87
AAA125333,2,69,96,91,92,84,81
AAA125334,1,74,71,50,75,75,92
AAA125334,3,71,96,91,53,73,82
AAA125336,1,84,76,35,61,66,85
AAA125337,2,69,92,98,98,63,85
AAA125337,3,90,100,95,48,90,81
AAA125339,1,100,98,96,78,86,87
AAA125340,2,83,79,42,61,65,99
AAA125340,3,83,94,90,52,100,82
AAA125341,1,98,99,89,90,64,90
AAA125342,1,61,93,88,34,91,91
AAA125343,1,98,85,81,72,72,86
AAA125344,1,66,83,34,100,72,84
AAA125346,1,93,95,99,81,52,85
AAA125346,2,69,80,32,93,55,81
AAA125346,3,71,91,90,89,78,86
AAA125348,1,100,84,97,93,71,91
AAA125349,2,69,78,32,93,88,81
AAA125350,1,79,93,90,54,92,80
AAA125350,3,79,78,98,74,72,81
AAA125350,4,83,97,87,33,72,83
AAA125350,5,84,75,42,83,62,78
AAA125351,1,99,94,96,73,96,79
AAA125352,1,91,98,89,64,88,97
AAA125352,2,85,95,69,47,98,88
AAA125353,1,96,94,93,21,95,90
AAA125354,1,74,84,92,79,88,82
AAA125355,1,82,92,88,65,66,90
AAA125356,1,88,94,95,56,85,86
AAA125357,1,69,71,58,87,58,78
AAA125357,2,68,78,33,86,49,84
AAA125358,1,86,99,99,64,83,86
AAA125358,2,85,97,100,93,87,99
AAA125358,3,88,96,89,52,72,89
AAA125359,1,91,92,90,95,97,84
AAA125360,1,56,83,41,96,66,84
AAA125361,1,94,100,89,68,99,86
AAA125361,3,87,80,47,78,55,91
AAA125362,1,97,99,92,72,99,92
AAA125363,1,68,78,49,79,89,86
AAA125363,2,89,99,93,29,83,92
AAA125364,2,62,78,41,63,80,81
AAA125364,3,84,94,95,62,94,80
AAA125365,2,71,80,58,56,50,79
AAA125367,3,94,88,86,71,93,98
AAA125368,1,89,83,39,92,60,81
AAA125370,2,94,99,92,32,87,90
AAA125370,3,97,90,94,100,67,79
AAA125371,1,84,95,91,76,66,85
AAA125372,1,88,90,93,47,98,100
AAA125373,1,96,95,94,38,77,78
AAA125373,2,92,96,91,36,48,97
AAA125377,1,94,98,89,59,64,79
AAA125378,1,80,79,36,31,64,88
AAA125378,2,89,88,31,91,67,84
AAA125380,2,62,77,43,72,27,82
AAA125381,1,86,98,92,89,69,84
AAA125382,1,73,84,82,95,80,81
AAA125384,1,65,74,46,78,78,88
AAA125385,1,90,95,92,92,81,88
AAA125386,1,70,98,86,89,84,78
AAA125389,1,100,86,69,83,76,88
AAA125389,2,94,94,88,58,100,94
AAA125389,3,76,95,86,96,93,88
AAA125390,1,77,71,59,91,72,80
AAA125390,2,75,81,46,73,86,91
AAA125391,1,89,97,94,98,66,84
AAA125391,2,92,86,41,98,81,82
AAA125392,1,99,97,83,53,86,96
AAA125393,1,100,96,94,64,100,84
AAA125394,1,88,94,93,77,83,78
AAA125394,2,99,98,89,96,94,89
AAA125394,3,96,90,96,99,87,82
AAA125395,1,87,100,91,77,97,79
AAA125395,2,93,93,94,77,89,91
AAA125396,1,92,98,96,55,97,82
AAA125397,1,97,90,99,83,75,91
AAA125398,1,59,84,41,71,50,86
AAA125399,1,84,98,92,57,88,86
AAA125400,1,65,97,100,28,60,82
AAA125401,1,100,91,91,77,80,83
AAA125401,2,76,86,45,58,63,82
AAA125402,1,67,86,45,71,62,90
AAA125402,2,71,72,53,96,70,82
AAA125402,3,87,88,91,95,94,80
AAA125403,1,96,96,88,88,89,92
AAA125404,1,78,94,92,20,71,92
AAA125405,1,92,99,92,71,88,90
AAA125405,2,88,77,44,96,66,91
AAA125406,1,66,75,41,83,79,90
AAA125407,1,74,80,92,72,57,78
AAA125407,2,73,98,96,37,90,97
AAA125407,3,82,87,85,83,63,92
AAA125408,1,95,97,86,61,77,82
AAA125408,2,90,96,94,93,84,81
AAA125408,3,94,76,83,99,66,80
AAA125410,1,83,98,90,98,89,92
AAA125411,2,92,90,87,88,97,90
AAA125411,3,96,94,93,97,100,99
AAA125413,2,98,94,87,68,80,89
AAA125413,3,85,95,97,83,64,83
AAA125414,1,81,97,82,63,89,85
AAA125415,1,98,94,96,77,74,84
AAA125415,2,69,80,51,71,74,85
AAA125415,3,87,100,89,41,75,88
AAA125416,1,82,83,47,85,70,81
AAA125417,1,88,98,93,100,70,84
AAA125418,1,100,97,74,74,74,96
AAA125419,1,96,99,96,46,74,83
AAA125420,3,72,86,54,93,62,86
AAA125421,1,83,99,87,71,92,81
AAA125422,1,70,84,36,78,42,88
AAA125422,3,86,99,82,57,89,83
AAA125424,1,61,95,94,65,97,85
AAA125424,2,86,82,54,72,72,92
AAA125424,3,90,84,100,85,66,92
AAA125425,1,82,97,85,90,94,85
AAA125427,1,88,94,97,59,85,78
AAA125428,1,96,96,96,58,72,88
AAA125429,1,86,90,88,91,92,75
AAA125430,1,85,91,87,93,75,85
AAA125430,3,99,96,95,23,79,91
AAA125431,1,67,83,38,96,75,83
AAA125432,2,90,92,88,60,88,92
AAA125434,1,69,70,47,87,53,81
AAA125434,3,90,98,90,61,98,91
