index,ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual,dob
197456,208398A6AE59699D,docked_bike,2023-10-30 11:53:08,2023-10-30 12:23:35,Rush St & Superior St,161.0,Clark St & Elm St,176.0,41.895764,-87.625908,41.902973,-87.63128,member,1994-04-06
234811,CFD678CA94A160C7,docked_bike,2023-10-14 00:29:49,2023-10-14 00:33:44,Clinton St & Washington Blvd,91.0,LaSalle St & Washington St,98.0,41.88338,-87.64117,41.882664,-87.63253,member,1978-01-21
375943,86EEBCF709EA4FF7,electric_bike,2023-10-31 11:25:08,2023-10-31 11:33:49,Clark St & Armitage Ave,94.0,Dearborn St & Erie St,110.0,41.918345,-87.6362856666667,41.8941476666667,-87.6296923333333,member,1960-08-16
341285,3EEAB2988970C97C,docked_bike,2023-10-14 11:27:25,2023-10-14 11:38:35,Dearborn St & Monroe St,49.0,McClurg Ct & Illinois St,26.0,41.881319,-87.62952,41.890359,-87.617532,member,2001-02-27
97416,B405225011A41932,docked_bike,2023-10-03 05:43:57,2023-10-03 05:55:16,Sheridan Rd & Irving Park Rd,240.0,Clark St & Winnemac Ave,325.0,41.954245,-87.654406,41.973304767214,-87.6697021722794,casual,
543635,EC5B406E4AB3DDB7,electric_bike,2023-11-26 10:27:56,2023-11-26 10:40:45,Halsted St & Dickens Ave,225.0,Aberdeen St & Monroe St,80.0,41.9200466666667,-87.6487895,41.8804925,-87.6555053333333,member,1993-08-05
196478,D357A68BE2ED3087,docked_bike,2023-10-26 06:37:00,2023-10-26 06:53:41,Racine Ave & Washington Blvd,654.0,State St & Van Buren St,33.0,41.883073,-87.656952,41.877181,-87.627844,member,1980-04-07
390704,0CFC3017E76D65DC,electric_bike,2023-11-09 02:54:57,2023-11-09 03:00:11,Clark St & Elm St,176.0,Lake Shore Dr & North Blvd,268.0,41.9027381666667,-87.6316418333333,41.911822,-87.6269191666667,casual,
234376,2DA97CCFDD9DB767,docked_bike,2023-10-06 05:50:30,2023-10-06 05:54:38,Clark St & Elm St,176.0,Dearborn St & Erie St,110.0,41.902973,-87.63128,41.893992,-87.629318,member,1993-05-14
203230,29F9AC3037316342,docked_bike,2023-10-09 11:08:48,2023-10-09 11:16:46,Harper Ave & 59th St,425.0,Kimbark Ave & 53rd St,322.0,41.787942,-87.588315,41.799568,-87.594747,member,1981-11-23
494493,BE5A14109FB9C99B,docked_bike,2023-11-21 08:00:17,2023-11-21 08:13:41,Larrabee St & Division St,359.0,Rush St & Cedar St,172.0,41.903486,-87.643353,41.90230870122,-87.627690528,casual,
153885,25024F8F0820BE9E,docked_bike,2023-10-19 09:19:20,2023-10-19 09:36:22,Sheridan Rd & Lawrence Ave,323.0,Clark St & Drummond Pl,220.0,41.969517,-87.654691,41.931248,-87.644336,member,2002-03-01
497140,13B6BB798D50BBA2,docked_bike,2023-11-06 08:08:39,2023-11-06 08:25:27,Michigan Ave & 18th St,273.0,Franklin St & Monroe St,287.0,41.857813,-87.62455,41.880317,-87.635185,casual,
28556,38FBF5C5B261E0C3,electric_bike,2023-10-11 02:45:13,2023-10-11 02:59:40,Streeter Dr & Grand Ave,35.0,Lake Shore Dr & North Blvd,268.0,41.892326,-87.6123165,41.9116636666667,-87.6266988333333,casual,
591670,8CCEC0EB619209F9,docked_bike,2023-11-29 10:08:40,2023-11-29 10:15:42,Clark St & Lunt Ave,432.0,Broadway & Granville Ave,454.0,42.009074,-87.67419,41.9947796884,-87.6602845349,member,1970-01-04
490821,9A734B0443E80844,docked_bike,2023-11-03 10:01:59,2023-11-03 10:16:25,McClurg Ct & Erie St,142.0,Wells St & Concord Ln,289.0,41.894503,-87.617854,41.912133,-87.634656,member,1991-03-25
323860,ED07C8F7D08EBBC8,electric_bike,2023-10-29 11:43:06,2023-10-29 11:55:25,Financial Pl & Ida B Wells Dr,89.0,Clark St & Elm St,176.0,41.87492,-87.6331016666667,41.9028023333333,-87.6315123333333,member,1986-06-15
612373,6E73FB88B085A65B,docked_bike,2023-11-07 13:27:34,2023-11-07 13:48:12,Wells St & Huron St,53.0,Clark St & Chicago Ave,337.0,41.894722,-87.634362,41.89675,-87.63089,member,1992-03-27
578008,9A2EB9568DF5E4E6,electric_bike,2023-11-15 01:56:30,2023-11-15 01:56:55,Rush St & Superior St,161.0,Rush St & Superior St,161.0,41.8956235,-87.6261251666667,41.8956676666667,-87.6260318333333,member,1955-05-03
79032,D559CC3B2147059C,docked_bike,2023-10-31 12:51:00,2023-10-31 12:58:46,Wood St & Milwaukee Ave,61.0,Western Ave & Winnebago Ave,116.0,41.907655,-87.672552,41.91552,-87.687022,member,2002-11-29
320083,D6FB5D55490F6137,docked_bike,2023-10-15 15:06:32,2023-10-15 15:19:00,Sheridan Rd & Loyola Ave,451.0,Eastlake Ter & Rogers Ave,523.0,42.001043,-87.661198,42.0208872805206,-87.6650579273701,member,1982-08-09
341547,E2399FA89ECEEAF9,electric_bike,2023-10-03 10:18:58,2023-10-03 10:36:37,Lincoln Ave & Diversey Pkwy,152.0,Desplaines St & Randolph St,96.0,41.9321285,-87.6586801666667,41.88473,-87.6444331666667,member,1966-08-16
322461,CAEE50E3F9535F0F,electric_bike,2023-10-10 08:35:23,2023-10-10 08:51:00,Greenwood Ave & 47th St,252.0,Wentworth Ave & Cermak Rd,120.0,41.8097016666667,-87.599319,41.8530136666667,-87.6298685,member,1975-07-13
327991,AFD833D3825C5C79,electric_bike,2023-10-22 09:48:22,2023-10-22 10:06:12,State St & 19th St,178.0,Calumet Ave & 33rd St,149.0,41.8565493333333,-87.6276128333333,41.8347948333333,-87.6178806666667,member,1988-05-25
126575,2BFC781EBD5C18A3,electric_bike,2023-10-12 11:19:25,2023-10-12 11:47:10,Clinton St & Washington Blvd,91.0,Clarendon Ave & Gordon Ter,312.0,41.8831485,-87.6412625,41.957962,-87.649044,member,1983-08-25
353046,173FD97F67E7CD20,docked_bike,2023-11-01 08:26:34,2023-11-01 08:34:43,Wells St & Evergreen Ave,291.0,Clark St & Armitage Ave,94.0,41.906724,-87.63483,41.918306,-87.636282,member,1960-09-03
12379,E9F45EABF0AE4146,electric_bike,2023-10-02 10:24:19,2023-10-02 10:27:36,Ashland Ave & 13th St,275.0,Racine Ave & 13th St,136.0,41.8652553333333,-87.6664771666667,41.8650486666667,-87.6571328333333,casual,
431934,2C39D8B43F730E62,electric_bike,2023-11-09 09:47:34,2023-11-09 10:03:45,Michigan Ave & Washington St,43.0,,,41.883944,-87.6242483333333,41.88,-87.66,casual,
111402,19DB4B323FCACB16,electric_bike,2023-10-15 09:39:13,2023-10-15 09:45:51,Franklin St & Monroe St,287.0,Desplaines St & Kinzie St,56.0,41.8801536666667,-87.6356968333333,41.8884225,-87.6444541666667,member,1987-01-08
640695,0EA0E61DCC3CDCBA,docked_bike,2023-11-08 19:34:01,2023-11-08 19:46:30,Sheffield Ave & Waveland Ave,114.0,Halsted St & Dickens Ave,225.0,41.949399,-87.654529,41.919936,-87.64883,member,1971-06-16
510927,AFF675121043453B,electric_bike,2023-11-01 23:27:25,2023-11-01 23:29:00,Stave St & Armitage Ave,185.0,Western Ave & Winnebago Ave,116.0,41.917762,-87.6915516666667,41.9155791666667,-87.6871496666667,member,2002-09-03
534648,3BCBB019FD521FE3,electric_bike,2023-11-03 22:07:19,2023-11-03 22:41:44,,,Mies van der Rohe Way & Chicago Ave,173.0,41.92,-87.72,41.897185,-87.6248775,member,1994-12-02
302932,B408B82ACC8C04FD,docked_bike,2023-10-04 05:49:57,2023-10-04 06:04:37,Eckhart Park,86.0,Sheffield Ave & Willow St,93.0,41.896373,-87.660983,41.913688,-87.652855,member,1964-04-05
83548,2EFCD08C1FAAF1AE,docked_bike,2023-10-20 06:04:58,2023-10-20 06:30:17,Clark St & Wrightwood Ave,340.0,Clark St & Wrightwood Ave,340.0,41.929546,-87.643118,41.929546,-87.643118,member,1999-10-23
65526,040BDAB1E79BE3B0,electric_bike,2023-10-04 08:03:40,2023-10-04 08:17:35,Sheffield Ave & Willow St,93.0,Pine Grove Ave & Waveland Ave,232.0,41.913557,-87.6528845,41.9493905,-87.6466341666667,casual,
527818,2AE4822ADD757192,docked_bike,2023-11-19 06:04:55,2023-11-19 06:12:57,Michigan Ave & Oak St,85.0,Lake Shore Dr & Ohio St,99.0,41.90096,-87.623776,41.89257,-87.614492,member,1997-11-06
299580,FCC468F3244ACD72,docked_bike,2023-10-09 11:42:35,2023-10-09 11:49:19,MLK Jr Dr & 29th St,237.0,State St & 33rd St,148.0,41.842052,-87.617,41.834734,-87.625813,member,1992-07-16
204021,3E579CB7C5F07459,docked_bike,2023-10-17 10:05:18,2023-10-17 10:09:13,Lakeview Ave & Fullerton Pkwy,313.0,Sedgwick St & Webster Ave,143.0,41.925858,-87.638973,41.922167,-87.638888,casual,
256448,A52D10D61A6E1425,docked_bike,2023-10-04 06:50:32,2023-10-04 07:19:56,Broadway & Granville Ave,454.0,Theater on the Lake,177.0,41.994779,-87.660284,41.926277,-87.630834,casual,
299389,3D4F32F26C651675,docked_bike,2023-10-13 09:36:01,2023-10-13 09:40:41,Clinton St & Washington Blvd,91.0,Kingsbury St & Kinzie St,133.0,41.88338,-87.64117,41.88917683258,-87.6385057718,member,1999-09-24
590227,D5D421DF3CB4275B,electric_bike,2023-11-15 11:19:00,2023-11-15 11:24:56,Greenwood Ave & 47th St,252.0,,,41.8098393333333,-87.599276,41.8,-87.59,member,1994-08-14
525006,461F8C4987538997,electric_bike,2023-11-21 08:49:08,2023-11-21 08:58:30,,,,,41.78,-87.6,41.79,-87.6,member,1966-01-26
568956,4CB4FE7140DC1F1E,docked_bike,2023-11-05 09:54:10,2023-11-05 10:13:51,Shedd Aquarium,3.0,Millennium Park,90.0,41.867225,-87.615355,41.8810317,-87.62408432,casual,
400859,84AC81C82184F72B,electric_bike,2023-11-12 08:34:49,2023-11-12 09:28:03,,,,,41.89,-87.62,41.89,-87.62,casual,
606920,CE728F74CBF39A09,docked_bike,2023-11-11 06:53:51,2023-11-11 07:01:49,State St & Randolph St,44.0,McClurg Ct & Erie St,142.0,41.88473,-87.627733,41.894503,-87.617854,member,1987-09-19
471944,5BCD0F04D9B543CC,electric_bike,2023-11-04 14:29:18,2023-11-04 14:38:38,Eckhart Park,86.0,Western Ave & Walton St,374.0,41.896462,-87.661032,41.8984696666667,-87.6865465,member,1978-04-23
385014,B0651283E4C72499,electric_bike,2023-10-17 06:29:38,2023-10-17 06:41:18,Sedgwick St & North Ave,118.0,Clark St & Drummond Pl,220.0,41.9113111666667,-87.6387263333333,41.931366,-87.6443745,member,2004-02-20
541771,4FF9D79D5ECFD2FE,docked_bike,2023-11-30 09:56:28,2023-11-30 11:09:09,Fort Dearborn Dr & 31st St,150.0,Buckingham Fountain,2.0,41.838556,-87.608218,41.876511228817,-87.6205480098724,casual,
360676,1883BA85B7C90131,docked_bike,2023-10-16 15:20:37,2023-10-16 16:31:36,Rhodes Ave & 32nd St,263.0,Rhodes Ave & 32nd St,263.0,41.836208,-87.613533,41.836208,-87.613533,casual,
609455,37B13BC0F98D268F,electric_bike,2023-11-10 10:21:05,2023-11-10 10:53:26,Cottage Grove Ave & Oakwood Blvd,265.0,Shedd Aquarium,3.0,41.822992,-87.6071335,41.867422,-87.6155756666667,member,2000-08-11
84758,C35C342704F4C00F,electric_bike,2023-10-29 00:22:47,2023-10-29 00:27:34,Wabash Ave & Grand Ave,199.0,Kingsbury St & Kinzie St,133.0,41.8911088333333,-87.6268195,41.8892625,-87.6380453333333,member,1985-04-05
58667,34DBA2DD9B7EA4A8,electric_bike,2023-10-02 09:34:04,2023-10-02 09:47:26,Albany Ave & Montrose Ave,480.0,,,41.9610336666667,-87.7058106666667,41.97,-87.69,casual,
57239,6F11087F159DEB29,electric_bike,2023-10-08 09:58:22,2023-10-08 11:41:26,Millennium Park,90.0,,,41.8813138333333,-87.6241558333333,41.89,-87.63,casual,
368018,3533E6363053751A,docked_bike,2023-10-14 11:01:24,2023-10-14 11:17:48,Broadway & Belmont Ave,296.0,Lake Shore Dr & North Blvd,268.0,41.940106,-87.645451,41.911722,-87.626804,casual,
52808,029CFED5F28E5D31,electric_bike,2023-10-30 09:29:46,2023-10-30 09:45:50,Franklin St & Monroe St,287.0,Southport Ave & Clybourn Ave,307.0,41.8795381666667,-87.6352143333333,41.9207615,-87.6636585,casual,
146460,7BDD6BDC49573B45,docked_bike,2023-10-08 01:53:09,2023-10-08 02:19:26,Michigan Ave & Oak St,85.0,Federal St & Polk St,41.0,41.90096,-87.623776,41.87207763285,-87.6295437729,member,2001-12-07
326897,BB779FC2A1E766D5,electric_bike,2023-10-10 13:25:28,2023-10-10 13:33:48,Franklin St & Chicago Ave,31.0,Mies van der Rohe Way & Chestnut St,145.0,41.896928,-87.6356308333333,41.8988668333333,-87.6217591666667,member,1987-09-12
139446,620A8B8D7681ACB0,electric_bike,2023-10-16 12:27:01,2023-10-16 12:36:38,Damen Ave & Clybourn Ave,163.0,Wilton Ave & Diversey Pkwy,13.0,41.93188,-87.6777975,41.932214,-87.6527005,member,1997-09-20
334975,E2F5778EB8C4D380,docked_bike,2023-10-09 08:59:11,2023-10-09 10:37:11,Ravenswood Ave & Berteau Ave,314.0,Ravenswood Ave & Berteau Ave,314.0,41.957921,-87.673567,41.957921,-87.673567,casual,
589439,2CD4F2C3BF5CEB55,electric_bike,2023-11-10 01:05:59,2023-11-10 01:14:15,Halsted St & Clybourn Ave,331.0,,,41.9097106666667,-87.6481438333333,41.89,-87.65,member,1998-03-03
624815,8923A876229963BC,docked_bike,2023-11-08 09:16:07,2023-11-08 10:13:14,Stockton Dr & Wrightwood Ave,324.0,Adler Planetarium,341.0,41.93132,-87.638742,41.866095,-87.607267,casual,
443840,5474B49E6EE35ECF,docked_bike,2023-11-08 03:43:15,2023-11-08 03:46:30,St. Clair St & Erie St,211.0,Mies van der Rohe Way & Chestnut St,145.0,41.894448,-87.622663,41.8985866514,-87.6219152258,member,1994-02-22
462266,84F079DFD983EE99,docked_bike,2023-11-07 02:04:26,2023-11-07 02:31:50,Broadway & Waveland Ave,304.0,State St & Kinzie St,47.0,41.949074,-87.648636,41.889187,-87.627754,member,2001-01-11
437183,14F32C51AF6C4DA9,electric_bike,2023-11-21 07:51:33,2023-11-21 08:30:19,Millennium Park,90.0,Ashland Ave & Belle Plaine Ave,246.0,41.881334,-87.6240588333333,41.9560878333333,-87.6687898333333,member,1985-03-23
310831,C5316618296EDDDE,docked_bike,2023-10-04 08:10:10,2023-10-04 08:22:47,Campbell Ave & Fullerton Ave,504.0,Damen Ave & Division St,130.0,41.924632,-87.689307,41.903266,-87.678435,casual,
614796,D4F8EA42E9F662EA,docked_bike,2023-11-09 04:01:17,2023-11-09 04:40:46,Kingsbury St & Kinzie St,133.0,Theater on the Lake,177.0,41.889176,-87.638505,41.926277,-87.630834,member,1994-01-29
484846,DA9C1C99D0E035B2,electric_bike,2023-11-12 02:20:00,2023-11-12 02:27:29,Franklin St & Chicago Ave,31.0,Franklin St & Adams St (Temp),286.0,41.896842,-87.6356466666667,41.8793471666667,-87.6346471666667,member,1987-12-28
33996,0442F97D47ED5E77,electric_bike,2023-10-20 06:36:36,2023-10-20 06:41:52,Dearborn St & Adams St,37.0,Clinton St & Lake St,66.0,41.8789961666667,-87.6294068333333,41.8854156666667,-87.6406985,casual,
558227,87B0A90F258367AA,docked_bike,2023-11-09 10:17:47,2023-11-09 10:21:22,University Library (NU),605.0,Chicago Ave & Sheridan Rd,603.0,42.052939,-87.673447,42.050491,-87.677821,member,1983-04-20
394432,8A8A1F64B0C80C22,electric_bike,2023-11-29 07:26:42,2023-11-29 08:22:47,Streeter Dr & Grand Ave,35.0,Millennium Park,90.0,41.892203,-87.6118838333333,41.8810465,-87.6239653333333,casual,
410075,72D04FB79401F9C3,electric_bike,2023-11-11 09:20:54,2023-11-11 09:31:04,Bernard St & Elston Ave,640.0,,,41.9499581666667,-87.7139671666667,41.93,-87.72,casual,
92179,3BFBDD634466A6E9,electric_bike,2023-10-15 07:18:59,2023-10-15 07:30:52,,,Wabash Ave & Grand Ave,199.0,41.91,-87.63,41.8917845,-87.6269478333333,member,1994-03-27
594051,D7B4B8BFA0E67E73,electric_bike,2023-11-21 09:41:10,2023-11-21 09:56:58,Michigan Ave & Oak St,85.0,Indiana Ave & Roosevelt Rd,255.0,41.900954,-87.6237731666667,41.8678923333333,-87.6230181666667,member,1980-10-10
324406,9E820F3327BFE98C,docked_bike,2023-10-06 09:36:52,2023-10-06 09:54:44,Shedd Aquarium,3.0,Millennium Park,90.0,41.867225,-87.615355,41.8810317,-87.62408432,casual,
94492,CB594C4E03BF4624,docked_bike,2023-10-26 11:15:11,2023-10-26 11:46:31,Burnham Harbor,4.0,Lake Shore Dr & Monroe St,76.0,41.856268,-87.613348,41.880958,-87.616743,member,1997-04-19
433841,05CFE2914C4C46C7,electric_bike,2023-11-11 09:01:04,2023-11-11 09:47:39,California Ave & Altgeld St,502.0,,,41.9266655,-87.6978306666667,41.8,-87.66,member,1992-12-06
623650,0E7E0D6EDD98CF66,docked_bike,2023-11-10 06:30:15,2023-11-10 06:52:38,Clinton St & Polk St,103.0,Sedgwick St & North Ave,118.0,41.871467,-87.640949,41.911386,-87.638677,casual,
407152,C7E38045DF9526F6,electric_bike,2023-11-10 15:44:50,2023-11-10 15:50:12,,,Lincoln Ave & Fullerton Ave,127.0,41.93,-87.66,41.9259033333333,-87.6492448333333,casual,
475184,257622AECB122699,electric_bike,2023-11-11 10:00:52,2023-11-11 10:33:30,Franklin St & Lake St,164.0,,,41.8858913333333,-87.6350993333333,41.93,-87.66,member,1995-02-17
468434,EEAB3AE2FAA96B08,docked_bike,2023-11-24 04:48:46,2023-11-24 04:56:11,Clinton St & Lake St,66.0,Clinton St & Lake St,66.0,41.885637,-87.641823,41.885637,-87.641823,member,1994-01-25
250170,D85FA6699E93679A,docked_bike,2023-10-07 12:26:42,2023-10-07 13:16:01,Millennium Park,90.0,Eckhart Park,86.0,41.881031,-87.624084,41.89637337,-87.66098386,casual,
550568,6C6841EB599FA30C,docked_bike,2023-11-07 11:06:10,2023-11-07 11:15:30,Western Ave & Lunt Ave,467.0,Glenwood Ave & Morse Ave,447.0,42.008594,-87.690492,42.00797192287,-87.6655023944,member,1998-12-30
228574,D8C9A0F61FF93EA6,docked_bike,2023-10-06 05:36:23,2023-10-06 06:06:34,Morgan St & Lake St,71.0,Green St & Madison St,198.0,41.885483,-87.652304,41.881892,-87.648789,member,1982-06-24
584698,3811CFD4A5F9BA1E,docked_bike,2023-11-07 16:01:41,2023-11-07 16:09:22,Fairbanks Ct & Grand Ave,24.0,Michigan Ave & Washington St,43.0,41.891847,-87.62058,41.8839840647265,-87.6246839761734,casual,
541438,06A6223BED5E2D04,docked_bike,2023-11-21 06:07:27,2023-11-21 06:25:20,Loomis St & Jackson Blvd,146.0,Michigan Ave & Lake St,52.0,41.877945,-87.662007,41.886024,-87.624117,member,1992-09-15
137923,9BF3A71B32B25D05,docked_bike,2023-10-02 23:25:49,2023-10-02 23:59:26,Burling St & Diversey Pkwy,332.0,Wilton Ave & Diversey Pkwy,13.0,41.93314,-87.64776,41.932418,-87.652705,member,1997-02-09
207947,6EB812BD0C572098,electric_bike,2023-10-23 12:42:48,2023-10-23 12:56:43,Halsted St & Dickens Ave,225.0,Western Ave & Winnebago Ave,116.0,41.9199541666667,-87.64896,41.9155918333333,-87.6870706666667,member,1981-05-04
602242,B0CF51BD0FD1F25A,docked_bike,2023-11-11 04:18:18,2023-11-11 04:36:39,Morgan St & Polk St,241.0,Halsted St & Archer Ave,206.0,41.871737,-87.65103,41.847203,-87.646795,member,1988-06-27
59340,DCFACCCDBB8D92A5,electric_bike,2023-10-03 08:12:24,2023-10-03 08:29:09,Morgan St & 31st St,280.0,Wentworth Ave & Cermak Rd,120.0,41.8377716666667,-87.6511075,41.8531088333333,-87.6318568333333,casual,
230955,476AFBDCB940DF94,docked_bike,2023-10-31 05:50:20,2023-10-31 06:13:49,Clark St & Lunt Ave,432.0,Clark St & Elmdale Ave,457.0,42.009074,-87.67419,41.9905175555675,-87.6698336005211,member,1992-11-07
430156,241EC9BA0E7C415A,electric_bike,2023-11-08 16:21:04,2023-11-08 16:26:45,,,,,41.91,-87.69,41.91,-87.67,casual,
138808,57AA3BDF9AC0B057,docked_bike,2023-10-17 13:03:23,2023-10-17 13:23:40,Broadway & Cornelia Ave,303.0,Lincoln Ave & Belmont Ave,131.0,41.945529,-87.646439,41.939365,-87.668385,member,1982-06-08
126631,E4293EDEAB18C3E7,electric_bike,2023-10-15 03:43:58,2023-10-15 03:47:16,Hermitage Ave & Polk St,261.0,Racine Ave & Congress Pkwy,32.0,41.871485,-87.6699171666667,41.8746641666667,-87.6570655,member,1989-05-25
77416,E816ADDDF3AA0AF6,docked_bike,2023-10-29 07:35:36,2023-10-29 07:52:20,Clark St & Wrightwood Ave,340.0,Mies van der Rohe Way & Chicago Ave,173.0,41.929546,-87.643118,41.89691,-87.621743,member,1988-05-09
446751,04F3BC1F0F961EE2,docked_bike,2023-11-08 14:14:33,2023-11-08 14:45:53,Campbell Ave & Fullerton Ave,504.0,Broadway & Sheridan Rd,256.0,41.924632,-87.689307,41.952833,-87.649993,member,1999-08-30
87866,9DCED9BC9A9513A2,docked_bike,2023-10-11 15:45:31,2023-10-11 16:01:12,Damen Ave & Madison St,215.0,Stetson Ave & South Water St,264.0,41.88137,-87.67493,41.886835,-87.62232,member,1989-12-18
491186,B2A8649798EE5CD4,docked_bike,2023-11-10 04:48:17,2023-11-10 05:10:21,Southport Ave & Clybourn Ave,307.0,Stockton Dr & Wrightwood Ave,324.0,41.920771,-87.663712,41.93132,-87.638742,member,1984-11-21
282779,3B9804ABD7D6844C,docked_bike,2023-10-23 05:15:47,2023-10-23 05:22:19,Franklin St & Illinois St,672.0,Wells St & Elm St,182.0,41.891023,-87.635479,41.903222,-87.634324,casual,
379775,599DE347F58A6403,docked_bike,2023-10-14 13:40:39,2023-10-14 13:51:17,California Ave & Francis Pl (Temp),259.0,Milwaukee Ave & Wabansia Ave,158.0,41.918491,-87.697422,41.912616,-87.681391,member,1981-05-03
199764,503A0BF6E7764F9B,docked_bike,2023-10-04 11:58:39,2023-10-04 12:04:17,Wabash Ave & Grand Ave,199.0,Kingsbury St & Erie St,74.0,41.891466,-87.626761,41.8938080562436,-87.6416972279549,member,1988-09-16
407635,B9D1F7A78F1E3793,electric_bike,2023-11-05 10:19:12,2023-11-05 10:56:09,Larrabee St & Webster Ave,144.0,Southport Ave & Wrightwood Ave,190.0,41.9217943333333,-87.6441158333333,41.9287831666667,-87.6639726666667,casual,
45935,5549FA332E34D50C,electric_bike,2023-10-22 01:45:16,2023-10-22 01:52:10,Green St & Madison St,198.0,,,41.8818861666667,-87.6489431666667,41.88,-87.64,casual,
129602,8D266EB1979BFEFC,docked_bike,2023-10-03 06:16:38,2023-10-03 06:16:14,Ada St & Washington Blvd,346.0,Wabash Ave & Grand Ave,199.0,41.88283,-87.661206,41.891466,-87.626761,member,1980-11-07
373807,B1BB873A38714FB2,electric_bike,2023-10-05 10:02:22,2023-10-05 10:10:55,,,California Ave & Cortez St,622.0,41.92,-87.7,41.9002996666667,-87.6966761666667,member,1984-05-30
340627,1340EFB9A443512D,docked_bike,2023-10-02 09:35:50,2023-10-02 10:06:51,Southport Ave & Roscoe St,229.0,Wabash Ave & Wacker Pl,194.0,41.943739,-87.66402,41.886875,-87.62603,member,1983-03-09
317827,F0BEDD483A36D4CB,docked_bike,2023-11-01 12:17:06,2023-11-01 12:27:07,Western Ave & Monroe St,381.0,Western Ave & Fillmore St,644.0,41.879787,-87.686112,41.868563,-87.686234,member,1959-09-24
541250,188655504BBB85BC,docked_bike,2023-11-08 09:41:00,2023-11-08 09:58:16,Dearborn Pkwy & Delaware Pl,140.0,Theater on the Lake,177.0,41.898969,-87.629912,41.926277,-87.630834,member,1987-07-18
142707,91C1F072C2A624E6,docked_bike,2023-10-11 10:22:40,2023-10-11 10:29:33,LaSalle St & Illinois St,181.0,Clark St & Elm St,176.0,41.890762,-87.631697,41.902973,-87.63128,member,1968-09-25
378022,F39AAB0F3FD20AA6,docked_bike,2023-10-14 07:47:24,2023-10-14 07:47:47,Mies van der Rohe Way & Chicago Ave,173.0,Mies van der Rohe Way & Chicago Ave,173.0,41.89691,-87.621743,41.89691,-87.621743,casual,
